invoice_id,invoice_date,invoice_time,city,product_line_name,customer_type,gender,payment_method,quantity,unit_price,total_amount,gross_income,rating
250-81-7186,2019-02-27,10:23:00,Naypyitaw,Electronic accessories,Normal,Female,Credit card,1,99.69,104.67,4.98,8.0
562-12-5430,2019-01-18,10:11:00,Yangon,Fashion accessories,Member,Female,Ewallet,3,88.15,277.67,13.22,7.9
816-72-8853,2019-01-29,15:48:00,Yangon,Sports and travel,Member,Female,Cash,5,27.93,146.63,6.98,5.9
491-38-3499,2019-02-26,17:46:00,Yangon,Fashion accessories,Member,Male,Credit card,1,55.45,58.22,2.77,4.9
322-02-2271,2019-02-03,11:46:00,Mandalay,Sports and travel,Normal,Female,Cash,3,42.97,135.36,6.45,9.3
842-29-4695,2019-01-16,12:07:00,Naypyitaw,Sports and travel,Member,Male,Credit card,7,17.14,125.98,6.0,7.9
725-67-2480,2019-03-24,18:14:00,Mandalay,Fashion accessories,Member,Female,Credit card,6,58.75,370.13,17.63,5.9
641-51-2661,2019-02-12,14:45:00,Naypyitaw,Food and beverages,Member,Female,Credit card,10,87.1,914.55,43.55,9.9
714-02-3114,2019-02-21,11:39:00,Naypyitaw,Sports and travel,Normal,Female,Cash,2,98.8,207.48,9.88,7.7
518-17-2983,2019-02-04,15:44:00,Yangon,Fashion accessories,Normal,Female,Ewallet,4,48.63,204.25,9.73,7.6
779-42-2410,2019-02-20,13:06:00,Mandalay,Food and beverages,Member,Male,Ewallet,3,57.74,181.88,8.66,7.7
190-14-3147,2019-02-23,20:43:00,Mandalay,Health and beauty,Normal,Female,Ewallet,4,17.97,75.47,3.59,6.4
408-66-6712,2019-02-16,14:19:00,Naypyitaw,Health and beauty,Member,Female,Ewallet,6,47.71,300.57,14.31,4.4
679-22-6530,2019-01-17,10:01:00,Mandalay,Sports and travel,Normal,Female,Credit card,2,40.62,85.3,4.06,4.1
588-47-8641,2019-01-14,19:30:00,Yangon,Fashion accessories,Member,Male,Ewallet,10,56.04,588.42,28.02,4.4
642-61-4706,2019-03-30,16:34:00,Mandalay,Food and beverages,Member,Male,Cash,2,93.4,196.14,9.34,5.5
576-31-4774,2019-03-02,13:10:00,Mandalay,Health and beauty,Normal,Female,Ewallet,3,73.41,231.24,11.01,4.0
556-41-6224,2019-02-15,17:10:00,Naypyitaw,Health and beauty,Normal,Male,Credit card,8,33.64,282.58,13.46,9.3
811-03-8790,2019-03-01,10:22:00,Yangon,Electronic accessories,Normal,Female,Credit card,10,45.48,477.54,22.74,4.8
242-11-3142,2019-02-24,19:57:00,Mandalay,Fashion accessories,Member,Male,Cash,2,83.77,175.92,8.38,4.6
752-23-3760,2019-02-19,19:29:00,Mandalay,Sports and travel,Member,Female,Credit card,7,64.08,470.99,22.43,7.3
274-05-5470,2019-02-23,18:30:00,Yangon,Food and beverages,Member,Female,Cash,4,73.47,308.57,14.69,6.0
648-94-3045,2019-02-07,14:27:00,Naypyitaw,Health and beauty,Normal,Male,Ewallet,10,58.95,618.98,29.48,8.1
130-67-4723,2019-01-11,13:57:00,Yangon,Food and beverages,Member,Male,Ewallet,6,48.5,305.55,14.55,9.4
528-87-5606,2019-02-12,19:43:00,Mandalay,Electronic accessories,Member,Female,Cash,1,39.48,41.45,1.97,6.5
320-85-2052,2019-01-14,10:11:00,Mandalay,Sports and travel,Normal,Female,Credit card,1,34.81,36.55,1.74,7.0
370-96-0655,2019-01-09,13:46:00,Naypyitaw,Fashion accessories,Normal,Female,Ewallet,6,49.32,310.72,14.8,7.1
105-10-6182,2019-02-27,12:22:00,Yangon,Fashion accessories,Member,Male,Ewallet,2,21.48,45.11,2.15,6.6
510-79-0415,2019-01-24,19:20:00,Mandalay,Sports and travel,Member,Female,Ewallet,6,23.08,145.4,6.92,4.9
241-96-5076,2019-01-08,12:58:00,Mandalay,Home and lifestyle,Member,Female,Credit card,2,49.1,103.11,4.91,6.4
767-97-4650,2019-01-08,11:59:00,Mandalay,Sports and travel,Member,Female,Credit card,2,64.83,136.14,6.48,8.0
648-83-1321,2019-01-16,17:59:00,Yangon,Home and lifestyle,Member,Male,Cash,10,63.56,667.38,31.78,4.3
173-57-2300,2019-03-13,12:51:00,Naypyitaw,Sports and travel,Member,Male,Cash,2,72.88,153.05,7.29,6.1
305-03-2383,2019-02-15,10:36:00,Yangon,Food and beverages,Normal,Female,Cash,3,67.1,211.37,10.07,7.5
394-55-6384,2019-01-25,13:38:00,Naypyitaw,Sports and travel,Member,Female,Cash,9,70.19,663.3,31.59,6.7
266-20-6657,2019-03-12,19:39:00,Naypyitaw,Food and beverages,Member,Male,Ewallet,7,55.04,404.54,19.26,5.2
689-05-1884,2019-03-04,12:44:00,Yangon,Health and beauty,Member,Male,Cash,10,48.63,510.62,24.32,8.8
196-01-2849,2019-02-10,13:56:00,Naypyitaw,Fashion accessories,Member,Female,Cash,7,73.38,539.34,25.68,9.5
372-62-5264,2019-01-16,14:42:00,Naypyitaw,Food and beverages,Normal,Female,Cash,9,52.6,497.07,23.67,7.6
800-09-8606,2019-01-29,19:45:00,Yangon,Home and lifestyle,Member,Female,Cash,5,87.37,458.69,21.84,6.6
182-52-7000,2019-01-01,20:26:00,Yangon,Sports and travel,Member,Female,Ewallet,4,27.04,113.57,5.41,6.9
826-58-8051,2019-01-06,19:46:00,Mandalay,Home and lifestyle,Normal,Male,Ewallet,4,62.19,261.2,12.44,4.3
868-06-0466,2019-02-19,19:38:00,Yangon,Electronic accessories,Member,Male,Credit card,9,69.58,657.53,31.31,7.8
751-41-9720,2019-01-12,16:18:00,Naypyitaw,Home and lifestyle,Normal,Male,Ewallet,10,97.5,1023.75,48.75,8.0
626-43-7888,2019-02-07,12:23:00,Naypyitaw,Fashion accessories,Normal,Female,Ewallet,8,60.41,507.44,24.16,9.6
176-64-7711,2019-03-27,19:11:00,Mandalay,Food and beverages,Normal,Male,Credit card,3,32.32,101.81,4.85,4.3
191-29-0321,2019-02-27,18:57:00,Mandalay,Fashion accessories,Member,Female,Credit card,10,19.77,207.59,9.89,5.0
729-06-2010,2019-01-06,11:18:00,Mandalay,Health and beauty,Member,Male,Cash,9,80.47,760.44,36.21,9.2
640-48-5028,2019-03-02,12:40:00,Mandalay,Home and lifestyle,Member,Female,Cash,9,88.39,835.29,39.78,6.3
186-79-9562,2019-03-29,14:06:00,Mandalay,Health and beauty,Normal,Male,Cash,7,71.77,527.51,25.12,8.9
834-45-5519,2019-01-31,20:48:00,Mandalay,Electronic accessories,Normal,Female,Ewallet,4,43.0,180.6,8.6,7.6
162-65-8559,2019-01-21,20:13:00,Naypyitaw,Food and beverages,Member,Male,Cash,1,68.98,72.43,3.45,4.8
760-27-5490,2019-01-20,20:37:00,Naypyitaw,Fashion accessories,Normal,Male,Ewallet,8,15.62,131.21,6.25,9.1
445-30-9252,2019-01-17,17:59:00,Yangon,Sports and travel,Normal,Male,Ewallet,3,25.7,80.96,3.86,6.1
786-94-2700,2019-02-28,20:18:00,Yangon,Food and beverages,Member,Male,Cash,6,80.62,507.91,24.19,9.1
728-88-7867,2019-03-19,15:52:00,Naypyitaw,Home and lifestyle,Member,Female,Ewallet,4,75.53,317.23,15.11,8.3
183-21-3799,2019-02-19,15:14:00,Naypyitaw,Electronic accessories,Normal,Female,Ewallet,9,77.63,733.6,34.93,7.2
268-20-3585,2019-02-04,12:50:00,Naypyitaw,Health and beauty,Normal,Female,Ewallet,9,13.85,130.88,6.23,6.0
735-32-9839,2019-01-31,10:36:00,Naypyitaw,Fashion accessories,Member,Male,Ewallet,8,98.7,829.08,39.48,8.5
258-92-7466,2019-02-06,18:33:00,Yangon,Health and beauty,Normal,Female,Credit card,5,35.68,187.32,8.92,6.6
857-16-3520,2019-03-28,16:06:00,Yangon,Fashion accessories,Member,Female,Ewallet,7,71.46,525.23,25.01,4.5
482-17-1179,2019-01-19,12:47:00,Yangon,Electronic accessories,Member,Male,Credit card,3,11.94,37.61,1.79,8.1
788-21-5741,2019-02-17,13:34:00,Yangon,Fashion accessories,Normal,Male,Credit card,3,45.38,142.95,6.81,7.2
821-14-9046,2019-01-18,15:04:00,Mandalay,Fashion accessories,Member,Female,Credit card,6,17.48,110.12,5.24,6.1
418-05-0656,2019-02-02,20:42:00,Mandalay,Fashion accessories,Normal,Female,Cash,7,25.56,187.87,8.95,7.1
678-79-0726,2019-01-18,15:28:00,Naypyitaw,Sports and travel,Member,Female,Cash,9,90.63,856.45,40.78,5.1
776-68-1096,2019-03-18,13:45:00,Mandalay,Home and lifestyle,Normal,Male,Credit card,3,44.12,138.98,6.62,7.9
592-46-1692,2019-01-11,20:10:00,Naypyitaw,Food and beverages,Member,Female,Cash,7,36.77,270.26,12.87,7.4
434-35-9162,2019-02-04,18:53:00,Mandalay,Food and beverages,Member,Male,Ewallet,4,23.34,98.03,4.67,7.4
149-14-0304,2019-02-06,14:24:00,Naypyitaw,Health and beauty,Member,Female,Cash,8,28.5,239.4,11.4,6.6
442-44-6497,2019-01-08,11:42:00,Naypyitaw,Home and lifestyle,Member,Male,Credit card,3,55.57,175.05,8.34,5.9
174-64-0215,2019-03-05,17:49:00,Mandalay,Sports and travel,Normal,Male,Credit card,10,69.74,732.27,34.87,8.9
210-74-9613,2019-03-16,15:33:00,Naypyitaw,Fashion accessories,Normal,Male,Ewallet,4,97.26,408.49,19.45,6.8
299-29-0180,2019-03-09,10:54:00,Mandalay,Home and lifestyle,Member,Female,Cash,7,52.18,383.52,18.26,9.3
247-11-2470,2019-03-01,16:23:00,Yangon,Fashion accessories,Member,Female,Credit card,4,22.32,93.74,4.46,4.4
635-28-5728,2019-02-28,19:33:00,Yangon,Health and beauty,Normal,Male,Ewallet,3,56.0,176.4,8.4,4.8
756-49-0168,2019-02-08,11:39:00,Yangon,Fashion accessories,Member,Male,Ewallet,1,19.7,20.69,0.99,9.5
438-23-1242,2019-01-24,10:38:00,Mandalay,Electronic accessories,Normal,Male,Ewallet,7,75.88,557.72,26.56,8.9
238-45-6950,2019-03-01,20:03:00,Mandalay,Food and beverages,Member,Male,Ewallet,1,53.72,56.41,2.69,6.4
607-65-2441,2019-03-10,12:39:00,Naypyitaw,Health and beauty,Member,Male,Credit card,10,81.95,860.48,40.98,6.0
386-27-7606,2019-03-23,15:59:00,Naypyitaw,Home and lifestyle,Member,Female,Credit card,7,81.2,596.82,28.42,8.1
137-63-5492,2019-01-29,14:26:00,Naypyitaw,Electronic accessories,Normal,Male,Ewallet,10,58.76,616.98,29.38,9.0
197-77-7132,2019-01-12,18:22:00,Mandalay,Electronic accessories,Member,Male,Ewallet,8,91.56,769.1,36.62,6.0
805-86-0265,2019-03-20,11:32:00,Yangon,Home and lifestyle,Normal,Male,Cash,9,93.96,887.92,42.28,9.8
733-29-1227,2019-03-23,12:41:00,Naypyitaw,Home and lifestyle,Normal,Male,Cash,7,55.61,408.73,19.46,8.5
451-73-2711,2019-01-14,15:20:00,Naypyitaw,Food and beverages,Normal,Male,Ewallet,1,84.83,89.07,4.24,8.8
373-14-0504,2019-02-12,14:33:00,Yangon,Sports and travel,Member,Female,Ewallet,2,71.63,150.42,7.16,8.8
546-80-2899,2019-02-20,15:29:00,Yangon,Home and lifestyle,Member,Male,Ewallet,2,37.69,79.15,3.77,9.5
345-68-9016,2019-01-02,16:19:00,Naypyitaw,Sports and travel,Member,Female,Credit card,8,31.67,266.03,12.67,5.6
390-17-5806,2019-02-02,16:33:00,Naypyitaw,Food and beverages,Member,Female,Cash,1,38.42,40.34,1.92,8.6
457-13-1708,2019-01-08,19:07:00,Mandalay,Fashion accessories,Member,Male,Credit card,10,65.23,684.92,32.62,5.2
664-14-2882,2019-01-30,14:43:00,Naypyitaw,Home and lifestyle,Member,Female,Credit card,5,10.53,55.28,2.63,5.8
487-79-6868,2019-03-26,19:28:00,Mandalay,Home and lifestyle,Member,Female,Credit card,9,12.29,116.14,5.53,8.0
314-23-4520,2019-01-15,20:44:00,Naypyitaw,Health and beauty,Member,Male,Cash,7,81.23,597.04,28.43,9.0
210-30-7976,2019-03-14,11:16:00,Mandalay,Fashion accessories,Member,Female,Ewallet,4,22.32,93.74,4.46,4.1
585-86-8361,2019-02-03,10:31:00,Yangon,Food and beverages,Normal,Female,Credit card,5,27.28,143.22,6.82,8.6
807-14-7833,2019-02-22,12:30:00,Yangon,Electronic accessories,Member,Female,Ewallet,10,17.42,182.91,8.71,7.0
775-72-1988,2019-01-24,15:05:00,Mandalay,Home and lifestyle,Normal,Male,Ewallet,5,73.28,384.72,18.32,8.4
288-38-3758,2019-01-25,18:30:00,Naypyitaw,Fashion accessories,Member,Female,Ewallet,3,84.87,267.34,12.73,7.4
652-43-6591,2019-03-09,13:18:00,Yangon,Fashion accessories,Normal,Female,Credit card,8,97.29,817.24,38.92,6.2
785-96-0615,2019-02-17,15:28:00,Mandalay,Electronic accessories,Member,Female,Ewallet,8,35.74,300.22,14.3,4.9
406-46-7107,2019-01-11,11:52:00,Yangon,Home and lifestyle,Normal,Female,Cash,6,96.52,608.08,28.96,4.5
250-17-5703,2019-02-27,18:24:00,Yangon,Food and beverages,Member,Male,Ewallet,10,18.85,197.93,9.43,5.6
156-95-3964,2019-03-25,15:19:00,Yangon,Food and beverages,Normal,Female,Ewallet,4,55.39,232.64,11.08,8.0
842-40-8179,2019-02-11,10:38:00,Mandalay,Food and beverages,Member,Female,Credit card,10,77.2,810.6,38.6,5.6
525-09-8450,2019-01-31,15:12:00,Mandalay,Electronic accessories,Normal,Male,Credit card,10,72.13,757.37,36.07,4.2
410-67-1709,2019-01-20,17:48:00,Yangon,Fashion accessories,Member,Female,Ewallet,8,63.88,536.59,25.55,9.9
587-73-4862,2019-03-26,11:07:00,Yangon,Health and beauty,Member,Female,Ewallet,5,10.69,56.12,2.67,7.6
787-87-2010,2019-01-20,15:48:00,Yangon,Health and beauty,Member,Male,Credit card,4,55.5,233.1,11.1,6.6
593-14-4239,2019-03-05,19:40:00,Mandalay,Home and lifestyle,Normal,Female,Ewallet,8,95.46,801.86,38.18,4.7
801-88-0346,2019-01-05,20:30:00,Naypyitaw,Fashion accessories,Normal,Female,Credit card,3,76.06,239.59,11.41,9.8
388-76-2555,2019-02-13,13:59:00,Mandalay,Sports and travel,Normal,Male,Cash,6,13.69,86.25,4.11,6.3
711-31-1234,2019-03-16,18:51:00,Mandalay,Electronic accessories,Normal,Female,Cash,4,95.64,401.69,19.13,7.9
886-54-6089,2019-01-15,17:24:00,Yangon,Home and lifestyle,Normal,Female,Cash,6,11.43,72.01,3.43,7.7
707-32-7409,2019-02-26,11:58:00,Mandalay,Sports and travel,Member,Female,Ewallet,4,95.54,401.27,19.11,4.5
759-98-4285,2019-02-27,19:01:00,Naypyitaw,Health and beauty,Member,Female,Credit card,7,85.87,631.14,30.05,8.0
201-63-8275,2019-02-17,16:50:00,Naypyitaw,Sports and travel,Member,Female,Ewallet,7,67.99,499.73,23.8,5.7
471-06-8611,2019-02-06,10:22:00,Naypyitaw,Food and beverages,Normal,Female,Credit card,1,52.42,55.04,2.62,6.3
200-16-5952,2019-01-17,16:46:00,Naypyitaw,Food and beverages,Member,Male,Cash,2,65.65,137.87,6.57,6.0
120-54-2248,2019-01-22,18:08:00,Mandalay,Food and beverages,Normal,Female,Credit card,5,28.86,151.52,7.22,8.0
102-77-2261,2019-03-05,18:02:00,Naypyitaw,Health and beauty,Member,Male,Credit card,7,65.31,480.03,22.86,4.2
875-31-8302,2019-01-03,13:07:00,Mandalay,Sports and travel,Normal,Male,Cash,1,93.38,98.05,4.67,9.6
102-06-2002,2019-03-20,17:52:00,Naypyitaw,Sports and travel,Member,Male,Cash,5,25.25,132.56,6.31,6.1
457-94-0464,2019-01-31,20:32:00,Mandalay,Electronic accessories,Member,Male,Ewallet,9,87.87,830.37,39.54,5.6
629-42-4133,2019-02-19,19:24:00,Naypyitaw,Health and beauty,Normal,Male,Cash,8,21.8,183.12,8.72,8.3
534-53-3526,2019-02-11,16:06:00,Yangon,Sports and travel,Normal,Female,Ewallet,4,94.76,397.99,18.95,7.8
307-04-2070,2019-02-05,14:14:00,Yangon,Fashion accessories,Member,Female,Credit card,1,30.62,32.15,1.53,4.1
468-99-7231,2019-03-03,17:36:00,Naypyitaw,Home and lifestyle,Normal,Female,Cash,8,44.01,369.68,17.6,8.8
516-77-6464,2019-02-24,13:08:00,Naypyitaw,Health and beauty,Member,Female,Ewallet,5,10.16,53.34,2.54,4.1
404-91-5964,2019-02-04,16:09:00,Yangon,Electronic accessories,Normal,Male,Credit card,7,74.58,548.16,26.1,9.0
886-77-9084,2019-02-19,11:33:00,Naypyitaw,Electronic accessories,Normal,Male,Ewallet,8,71.89,603.88,28.76,5.5
790-38-4466,2019-01-23,10:18:00,Naypyitaw,Health and beauty,Normal,Female,Credit card,5,10.99,57.7,2.75,9.3
704-10-4056,2019-01-14,10:55:00,Naypyitaw,Health and beauty,Member,Male,Credit card,3,60.47,190.48,9.07,5.6
497-37-6538,2019-01-17,15:15:00,Yangon,Sports and travel,Normal,Male,Ewallet,7,58.91,432.99,20.62,9.7
651-96-5970,2019-03-03,20:06:00,Yangon,Fashion accessories,Normal,Male,Credit card,1,46.41,48.73,2.32,4.0
400-80-4065,2019-02-15,20:21:00,Naypyitaw,Health and beauty,Member,Male,Credit card,4,68.55,287.91,13.71,9.2
744-16-7898,2019-01-15,13:48:00,Mandalay,Home and lifestyle,Normal,Female,Credit card,10,97.37,1022.39,48.69,4.9
263-12-5321,2019-02-27,12:52:00,Yangon,Electronic accessories,Member,Male,Credit card,7,92.6,680.61,32.41,9.3
702-72-0487,2019-02-26,12:28:00,Yangon,Electronic accessories,Normal,Female,Credit card,2,46.61,97.88,4.66,6.6
605-83-1050,2019-03-15,16:26:00,Mandalay,Fashion accessories,Normal,Male,Ewallet,2,27.18,57.08,2.72,4.3
443-60-9639,2019-01-24,13:24:00,Naypyitaw,Home and lifestyle,Member,Female,Cash,1,60.87,63.91,3.04,5.5
864-24-7918,2019-02-22,15:15:00,Yangon,Sports and travel,Member,Female,Cash,10,24.49,257.15,12.25,8.1
359-94-5395,2019-03-15,10:50:00,Mandalay,Health and beauty,Normal,Male,Credit card,1,92.78,97.42,4.64,9.8
401-09-4232,2019-02-11,18:38:00,Naypyitaw,Home and lifestyle,Member,Male,Ewallet,5,86.69,455.12,21.67,9.4
751-15-6198,2019-01-12,16:45:00,Mandalay,Sports and travel,Normal,Male,Ewallet,6,23.01,144.96,6.9,7.9
324-41-6833,2019-03-03,19:30:00,Naypyitaw,Electronic accessories,Member,Female,Ewallet,8,30.2,253.68,12.08,5.1
474-33-8305,2019-03-23,13:23:00,Naypyitaw,Fashion accessories,Member,Male,Ewallet,7,67.39,495.32,23.59,6.9
759-29-9521,2019-03-04,11:27:00,Yangon,Fashion accessories,Member,Female,Cash,9,48.96,462.67,22.03,8.0
831-81-6575,2019-02-23,11:12:00,Mandalay,Electronic accessories,Member,Female,Cash,9,75.59,714.33,34.02,8.0
220-68-6701,2019-03-17,16:36:00,Yangon,Home and lifestyle,Normal,Female,Cash,4,77.47,325.37,15.49,4.2
618-34-8551,2019-01-16,18:41:00,Yangon,Sports and travel,Normal,Female,Credit card,2,93.18,195.68,9.32,8.5
257-60-7754,2019-01-08,17:12:00,Yangon,Electronic accessories,Normal,Female,Cash,4,50.23,210.97,10.05,9.0
559-61-5987,2019-01-14,10:38:00,Mandalay,Health and beauty,Normal,Female,Cash,1,17.75,18.64,0.89,8.6
189-55-2313,2019-01-31,10:33:00,Naypyitaw,Fashion accessories,Normal,Female,Ewallet,10,62.18,652.89,31.09,6.0
565-91-4567,2019-03-15,14:38:00,Mandalay,Health and beauty,Normal,Male,Ewallet,8,10.75,90.3,4.3,6.2
380-60-5336,2019-02-24,18:06:00,Yangon,Electronic accessories,Normal,Female,Credit card,10,40.26,422.73,20.13,5.0
815-04-6282,2019-02-08,12:52:00,Naypyitaw,Sports and travel,Member,Female,Credit card,5,64.97,341.09,16.24,6.5
674-56-6360,2019-03-22,14:00:00,Yangon,Electronic accessories,Normal,Male,Cash,1,95.15,99.91,4.76,6.0
778-34-2523,2019-01-24,10:57:00,Yangon,Electronic accessories,Member,Female,Cash,8,48.62,408.41,19.45,5.0
499-27-7781,2019-03-14,16:45:00,Mandalay,Food and beverages,Normal,Female,Ewallet,8,53.21,446.96,21.28,5.0
477-59-2456,2019-01-23,11:15:00,Naypyitaw,Fashion accessories,Normal,Female,Cash,7,45.44,333.98,15.9,9.2
832-51-6761,2019-01-19,20:29:00,Yangon,Food and beverages,Normal,Male,Ewallet,8,33.88,284.59,13.55,9.6
869-11-3082,2019-01-27,20:03:00,Mandalay,Health and beauty,Member,Male,Credit card,4,96.16,403.87,19.23,8.4
190-59-3964,2019-02-03,14:35:00,Mandalay,Food and beverages,Member,Male,Credit card,5,47.16,247.59,11.79,6.0
366-43-6862,2019-03-25,16:32:00,Mandalay,Electronic accessories,Normal,Male,Ewallet,4,52.89,222.14,10.58,6.7
186-43-8965,2019-02-24,10:10:00,Yangon,Home and lifestyle,Member,Female,Credit card,2,47.68,100.13,4.77,4.1
784-21-9238,2019-02-07,14:15:00,Naypyitaw,Sports and travel,Member,Male,Cash,1,10.17,10.68,0.51,5.9
276-75-6884,2019-03-04,10:05:00,Yangon,Health and beauty,Normal,Female,Cash,3,68.71,216.44,10.31,8.7
109-86-4363,2019-02-14,11:36:00,Mandalay,Sports and travel,Member,Female,Credit card,7,60.08,441.59,21.03,4.5
569-76-2760,2019-01-29,18:15:00,Yangon,Sports and travel,Member,Female,Credit card,4,22.01,92.44,4.4,6.6
222-42-0244,2019-01-28,13:53:00,Mandalay,Health and beauty,Member,Female,Credit card,9,72.11,681.44,32.45,7.7
760-53-9233,2019-03-26,18:37:00,Yangon,Fashion accessories,Member,Male,Credit card,3,41.28,130.03,6.19,8.5
538-22-0304,2019-03-24,18:27:00,Naypyitaw,Electronic accessories,Normal,Male,Cash,10,64.95,681.98,32.48,5.2
416-17-9926,2019-01-01,14:42:00,Yangon,Electronic accessories,Member,Female,Credit card,10,74.22,779.31,37.11,4.3
237-44-6163,2019-01-24,17:43:00,Yangon,Electronic accessories,Normal,Male,Cash,8,10.56,88.7,4.22,7.6
636-17-0325,2019-02-25,18:37:00,Mandalay,Health and beauty,Normal,Male,Cash,4,62.57,262.79,12.51,9.5
343-75-9322,2019-01-09,16:34:00,Mandalay,Sports and travel,Member,Female,Cash,8,11.85,99.54,4.74,4.1
528-14-9470,2019-02-14,14:42:00,Yangon,Health and beauty,Member,Male,Ewallet,1,91.3,95.87,4.57,9.2
427-45-9297,2019-03-12,11:01:00,Mandalay,Home and lifestyle,Member,Female,Ewallet,7,40.73,299.37,14.26,5.4
807-34-3742,2019-03-26,19:44:00,Yangon,Fashion accessories,Normal,Male,Cash,1,52.38,55.0,2.62,5.8
288-62-1085,2019-01-09,13:34:00,Yangon,Fashion accessories,Member,Male,Ewallet,5,38.54,202.34,9.64,5.6
670-71-7306,2019-01-02,20:08:00,Mandalay,Sports and travel,Normal,Male,Credit card,6,44.63,281.17,13.39,5.1
660-29-7083,2019-01-15,15:01:00,Naypyitaw,Electronic accessories,Normal,Male,Cash,10,55.87,586.64,27.94,5.8
271-77-8740,2019-01-01,11:40:00,Naypyitaw,Sports and travel,Member,Female,Ewallet,6,29.22,184.09,8.77,5.0
497-36-0989,2019-02-15,15:21:00,Yangon,Fashion accessories,Normal,Male,Cash,3,51.94,163.61,7.79,7.9
291-59-1384,2019-02-28,17:38:00,Mandalay,Electronic accessories,Normal,Male,Cash,1,60.3,63.32,3.02,6.0
860-73-6466,2019-03-02,16:16:00,Yangon,Sports and travel,Member,Female,Credit card,2,39.47,82.89,3.95,5.0
549-23-9016,2019-02-13,18:15:00,Naypyitaw,Food and beverages,Member,Female,Credit card,2,14.87,31.23,1.49,8.9
896-34-0956,2019-01-26,12:43:00,Yangon,Fashion accessories,Normal,Male,Cash,1,21.32,22.39,1.07,5.9
804-38-3935,2019-01-30,11:32:00,Yangon,Electronic accessories,Member,Male,Credit card,3,93.78,295.41,14.07,5.9
585-90-0249,2019-01-27,18:08:00,Yangon,Electronic accessories,Member,Male,Ewallet,1,73.26,76.92,3.66,9.7
862-29-5914,2019-01-30,17:08:00,Naypyitaw,Sports and travel,Normal,Female,Credit card,1,22.38,23.5,1.12,8.6
845-94-6841,2019-01-08,19:38:00,Naypyitaw,Food and beverages,Member,Female,Cash,9,72.88,688.72,32.8,4.0
125-45-2293,2019-01-19,13:11:00,Yangon,Fashion accessories,Normal,Female,Cash,6,99.1,624.33,29.73,4.2
843-73-4724,2019-01-25,11:05:00,Yangon,Fashion accessories,Normal,Male,Cash,1,74.1,77.81,3.71,9.2
409-33-9708,2019-02-19,10:12:00,Yangon,Fashion accessories,Normal,Female,Ewallet,2,98.48,206.81,9.85,9.2
658-66-3967,2019-01-14,15:42:00,Naypyitaw,Health and beauty,Normal,Male,Ewallet,7,53.19,390.95,18.62,5.0
866-70-2814,2019-02-25,11:58:00,Mandalay,Electronic accessories,Normal,Female,Ewallet,10,52.79,554.3,26.4,10.0
160-22-2687,2019-01-23,14:21:00,Yangon,Health and beauty,Member,Female,Ewallet,5,95.95,503.74,23.99,8.8
895-03-6665,2019-02-16,10:52:00,Mandalay,Fashion accessories,Normal,Female,Cash,9,36.51,345.02,16.43,4.2
770-42-8960,2019-01-01,19:31:00,Mandalay,Food and beverages,Normal,Male,Cash,8,21.12,177.41,8.45,6.3
748-45-2862,2019-03-07,18:35:00,Yangon,Home and lifestyle,Member,Female,Cash,4,28.31,118.9,5.66,8.2
234-36-2483,2019-02-15,13:51:00,Mandalay,Health and beauty,Normal,Male,Cash,6,57.59,362.82,17.28,5.1
316-66-3011,2019-01-23,12:35:00,Yangon,Food and beverages,Member,Female,Cash,9,47.63,450.1,21.43,5.0
848-95-6252,2019-02-20,13:24:00,Naypyitaw,Home and lifestyle,Member,Female,Ewallet,1,86.27,90.58,4.31,7.0
840-76-5966,2019-01-08,18:06:00,Yangon,Sports and travel,Member,Male,Ewallet,2,12.76,26.8,1.28,7.8
152-03-4217,2019-03-17,11:55:00,Mandalay,Home and lifestyle,Normal,Female,Credit card,9,11.28,106.6,5.08,4.3
533-66-5566,2019-01-12,11:42:00,Mandalay,Home and lifestyle,Normal,Female,Cash,7,51.07,375.36,17.87,7.0
124-31-1458,2019-01-08,14:30:00,Yangon,Electronic accessories,Member,Female,Cash,3,79.59,250.71,11.94,6.6
176-78-1170,2019-01-26,15:11:00,Naypyitaw,Health and beauty,Member,Male,Ewallet,3,33.81,106.5,5.07,7.3
361-59-0574,2019-03-15,14:48:00,Mandalay,Sports and travel,Member,Male,Credit card,8,90.53,760.45,36.21,6.5
101-81-4070,2019-01-17,12:36:00,Naypyitaw,Health and beauty,Member,Female,Ewallet,2,62.82,131.92,6.28,4.9
631-34-1880,2019-01-08,19:09:00,Naypyitaw,Food and beverages,Member,Male,Credit card,3,24.31,76.58,3.65,4.3
852-82-2749,2019-01-06,13:35:00,Yangon,Sports and travel,Normal,Male,Ewallet,4,64.59,271.28,12.92,9.3
873-14-6353,2019-02-16,10:33:00,Yangon,Food and beverages,Member,Male,Credit card,7,24.82,182.43,8.69,7.1
584-66-4073,2019-03-13,15:45:00,Naypyitaw,Fashion accessories,Normal,Male,Ewallet,1,56.5,59.33,2.83,9.6
544-55-9589,2019-01-28,11:51:00,Mandalay,Electronic accessories,Member,Female,Cash,10,21.43,225.02,10.72,6.2
166-19-2553,2019-01-18,17:26:00,Yangon,Sports and travel,Member,Male,Cash,6,89.06,561.08,26.72,9.9
737-88-5876,2019-03-19,11:52:00,Yangon,Home and lifestyle,Member,Male,Credit card,4,23.29,97.82,4.66,5.9
